,ID,Latitude,Longitude,date,.geo,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9
104,11,11.058,37.802,2017-11-23,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.802021635177184,11.05800047536923]}",0.10027708,0.1196875,0.05811875,0.08,0.0737,0.0541,0.0843875,0.176825,0.203825,0.1947,0.22469376,0.08374652
105,11,11.058,37.802,2017-11-28,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.802021635177184,11.05800047536923]}",0.103590972,0.062103124999999995,0.0513281265,0.0779,0.06585,0.04675,0.060200000000000004,0.0919812525,0.108103125,0.08835000000000001,0.11764374799999999,0.036264583
106,12,11.121,37.751,2017-10-04,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.751042801427246,11.120997429035341]}",0.1068,0.1337875,0.07900625,0.0889,0.089,0.0695,0.10010625,0.183925,0.205525,0.2217,0.2212,0.059440278
107,12,11.121,37.751,2017-10-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.751042801427246,11.120997429035341]}",0.15713611,0.17750001,0.11015,0.1355,0.1279,0.1123,0.14633125,0.22235624,0.2501875,0.2436,0.2658875,0.076636806
108,12,11.121,37.751,2017-10-14,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.751042801427246,11.120997429035341]}",0.11538889,0.1132875,0.06966875,0.0954,0.0901,0.0749,0.09118125,0.14376876,0.16570625,0.163,0.17904375,0.04815139
109,12,11.121,37.751,2017-10-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.751042801427246,11.120997429035341]}",0.10831042,0.10924375,0.061962504,0.0883,0.0831,0.0699,0.0851875,0.14165625,0.16494375,0.1537,0.17195626,0.038696527
110,12,11.121,37.751,2017-10-29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.751042801427246,11.120997429035341]}",0.09861597,0.114375,0.07071875,0.0802,0.0728,0.0614,0.08560625,0.13743751,0.15896875,0.1411,0.1736875,0.05277708
111,12,11.121,37.751,2017-11-03,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.751042801427246,11.120997429035341]}",0.12295294,0.15402,0.090119995,0.1011,0.0984,0.0868,0.10956,0.1935,0.21984,0.2194,0.24577999,0.05544706
112,12,11.121,37.751,2017-11-08,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.751042801427246,11.120997429035341]}",0.10917708,0.118650004,0.06789375,0.0866,0.0784,0.0608,0.09236875,0.16066875,0.18204375,0.1639,0.19498125,0.054589584
113,12,11.121,37.751,2017-11-13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.751042801427246,11.120997429035341]}",0.1032125,0.12379375,0.07229375,0.0846,0.0783,0.0658,0.08773125,0.15781875,0.17959374,0.1734,0.19125,0.052320138
114,12,11.121,37.751,2017-11-23,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.751042801427246,11.120997429035341]}",0.11116389,0.13643125,0.080131255,0.0915,0.0893,0.0771,0.1011,0.16555625,0.19318125,0.1888,0.20539375,0.067015275
115,12,11.121,37.751,2017-11-28,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.751042801427246,11.120997429035341]}",0.10854375,0.134621875,0.07735937749999999,0.08815,0.08224999999999999,0.07305,0.0978,0.168646875,0.19461874499999998,0.17955,0.21049374999999998,0.055106945000000004
116,13,11.139,37.71,2017-10-04,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.71003851082593,11.13899834741079]}",0.106417365,0.11103125,0.075306244,0.088,0.0834,0.0756,0.08495625,0.11891875,0.13645625,0.1457,0.14665,0.047036804
117,13,11.139,37.71,2017-10-14,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.71003851082593,11.13899834741079]}",0.1182132,0.116762504,0.07886875,0.0979,0.0924,0.0841,0.09295625,0.12229375,0.1394625,0.1539,0.1499125,0.039063193
118,13,11.139,37.71,2017-10-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.71003851082593,11.13899834741079]}",0.11185,0.09611875,0.0614625,0.087,0.0762,0.0647,0.07839375,0.10706875,0.12249375,0.1127,0.12781875,0.03218125
119,13,11.139,37.71,2017-10-29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.71003851082593,11.13899834741079]}",0.09770556,0.086575,0.061750002,0.0762,0.062,0.0544,0.066475,0.09250625,0.10383125,0.0902,0.1102375,0.04178611
120,13,11.139,37.71,2017-11-03,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.71003851082593,11.13899834741079]}",0.16481598,0.17594376,0.11030625,0.1905,0.1628,0.157,0.15901875,0.18975,0.1981125,0.2433,0.20086876,0.08089792
121,13,11.139,37.71,2017-11-08,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.71003851082593,11.13899834741079]}",0.10980695,0.09761875,0.0591125,0.0854,0.0741,0.0634,0.078975,0.12851875,0.14129375,0.1222,0.1462625,0.048722915
122,13,11.139,37.71,2017-11-13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.71003851082593,11.13899834741079]}",0.10409584,0.100449994,0.06381875,0.0812,0.071,0.0606,0.07691875,0.12814374,0.14291249,0.1088,0.1512125,0.049377777
123,13,11.139,37.71,2017-11-23,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.71003851082593,11.13899834741079]}",0.10802361,0.113125004,0.068525,0.0868,0.076,0.068,0.08766875,0.1469375,0.166475,0.1271,0.17926875,0.069729865
124,13,11.139,37.71,2017-11-28,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.71003851082593,11.13899834741079]}",0.10709792,0.114875,0.06703125,0.08449999999999999,0.0748,0.0644,0.08539375,0.162128125,0.18507813,0.1334,0.191003125,0.059981942
125,14,11.153,37.601,2017-10-04,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.601017647599214,11.152976460290883]}",0.10364375,0.15590625,0.08726875,0.0792,0.0858,0.0705,0.1233,0.225825,0.2626875,0.275,0.27831876,0.10265625
126,14,11.153,37.601,2017-10-14,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.601017647599214,11.152976460290883]}",0.11733125,0.16789375,0.097975,0.0929,0.0984,0.0854,0.13663125,0.220275,0.2522,0.2592,0.27315,0.08778125
127,14,11.153,37.601,2017-10-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.601017647599214,11.152976460290883]}",0.109400004,0.14651875,0.08271875,0.0907,0.0987,0.0893,0.125375,0.19193749,0.21765625,0.2275,0.2367125,0.0678375
128,14,11.153,37.601,2017-10-29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.601017647599214,11.152976460290883]}",0.103,0.1694,0.101875,0.0837,0.0967,0.0962,0.14504999,0.20216875,0.2271,0.2359,0.24783126,0.093143746
129,14,11.153,37.601,2017-11-08,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.601017647599214,11.152976460290883]}",0.11925,0.18668124,0.112325,0.0986,0.104,0.1098,0.15545,0.207875,0.23209375,0.2358,0.25347498,0.089325
130,14,11.153,37.601,2017-11-13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.601017647599214,11.152976460290883]}",0.1051625,0.1575,0.09484375,0.0896,0.1003,0.1047,0.13036875,0.175275,0.1999125,0.2036,0.21533126,0.07151875
131,14,11.153,37.601,2017-11-23,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.601017647599214,11.152976460290883]}",0.114512496,0.19565625,0.137575,0.0904,0.0899,0.1045,0.13238125,0.16956875,0.184425,0.1818,0.20006874,0.0854
132,14,11.153,37.601,2017-11-28,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.601017647599214,11.152976460290883]}",0.11529375,0.198793755,0.136159375,0.0915,0.09104999999999999,0.10635,0.13369375,0.16654375,0.185109375,0.18080000000000002,0.19966875,0.066456248
133,15,11.225,37.537,2017-10-04,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.53702247812589,11.225000303002073]}",0.10753958,0.1806125,0.12059375,0.0919,0.0994,0.1017,0.13640624,0.21115625,0.22990625,0.218,0.24408749,0.09285833
134,15,11.225,37.537,2017-10-14,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.53702247812589,11.225000303002073]}",0.12289028,0.1757,0.12590624,0.1086,0.1085,0.1231,0.14178126,0.1998125,0.21903124,0.1979,0.2276375,0.08055278
135,15,11.225,37.537,2017-10-29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.53702247812589,11.225000303002073]}",0.10905625,0.1945875,0.13989376,0.0978,0.1083,0.1288,0.15419376,0.1947875,0.21156874,0.2009,0.224375,0.08934861
136,15,11.225,37.537,2017-11-03,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.53702247812589,11.225000303002073]}",0.10844792,0.06621875,0.0434375,0.084,0.0711,0.0681,0.07165,0.08984375,0.098275,0.0827,0.095968746,0.027022917
137,15,11.225,37.537,2017-11-08,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.53702247812589,11.225000303002073]}",0.17566876,0.26156875,0.183275,0.1822,0.1871,0.1968,0.222225,0.27261877,0.2965,0.3027,0.31045,0.12843959
138,15,11.225,37.537,2017-11-13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.53702247812589,11.225000303002073]}",0.11231944,0.19555,0.14409375,0.1013,0.108,0.1275,0.14793125,0.18574375,0.20161875,0.1878,0.21495,0.072455555
139,15,11.225,37.537,2017-11-23,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.53702247812589,11.225000303002073]}",0.118795134,0.203575,0.1602125,0.1059,0.1095,0.1399,0.15296875,0.18020625,0.19190626,0.1825,0.201875,0.08966319
140,15,11.225,37.537,2017-11-28,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.53702247812589,11.225000303002073]}",0.120697915,0.20789375,0.158259375,0.1061,0.1106,0.14150000000000001,0.15438437500000002,0.179975,0.19400938,0.17955,0.204578125,0.07060590250000001
141,16,11.259,37.575,2017-10-04,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.575044934232686,11.258998805646941]}",0.102329165,0.15816875,0.080618754,0.0862,0.0988,0.0787,0.13849375,0.26394376,0.30647498,0.2988,0.33255,0.10788403
142,16,11.259,37.575,2017-10-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.575044934232686,11.258998805646941]}",0.13036944,0.11569375,0.0544125,0.1044,0.1071,0.085,0.13823125,0.234575,0.26511875,0.2405,0.287275,0.07526875
143,16,11.259,37.575,2017-10-14,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.575044934232686,11.258998805646941]}",0.12459097,0.18548125,0.09535625,0.1088,0.1187,0.1099,0.16231875,0.25818124,0.2993,0.3075,0.32981876,0.08901458
144,16,11.259,37.575,2017-10-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.575044934232686,11.258998805646941]}",0.11339167,0.08121875,0.04375,0.0908,0.0853,0.0754,0.0993375,0.13245626,0.1484875,0.1174,0.15547499,0.04664236
145,16,11.259,37.575,2017-10-29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.575044934232686,11.258998805646941]}",0.1042375,0.21301875,0.124225,0.1039,0.1222,0.1414,0.1826625,0.2323,0.26163125,0.2548,0.2885125,0.097163886
146,16,11.259,37.575,2017-11-03,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.575044934232686,11.258998805646941]}",0.12646945,0.23760626,0.13511875,0.1224,0.1376,0.1643,0.197275,0.256525,0.2890125,0.2897,0.3320625,0.08714097
147,16,11.259,37.575,2017-11-08,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.575044934232686,11.258998805646941]}",0.13952431,0.2473,0.15762499,0.1248,0.1376,0.1658,0.19665626,0.24125001,0.27133125,0.2573,0.29556873,0.103028476
148,16,11.259,37.575,2017-11-13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.575044934232686,11.258998805646941]}",0.11033542,0.22319375,0.138075,0.1105,0.1213,0.1468,0.16845,0.20668125,0.2306,0.2318,0.2581875,0.077925004
149,16,11.259,37.575,2017-11-23,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.575044934232686,11.258998805646941]}",0.1113618,0.2151125,0.15170625,0.1056,0.1112,0.1355,0.15594375,0.179625,0.198675,0.1973,0.22211249,0.08741875
150,16,11.259,37.575,2017-11-28,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.575044934232686,11.258998805646941]}",0.112656598,0.212840625,0.15745937,0.1051,0.10905000000000001,0.136,0.15161875000000002,0.173446875,0.19095624,0.1827,0.208771875,0.065872915
151,17,10.38,39.262,2017-10-06,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.262044474260456,10.379964429457925]}",0.109896526,0.15546875,0.087118745,0.089,0.0949,0.0753,0.11624375,0.2158875,0.247775,0.232,0.26181874,0.09242917
152,17,10.38,39.262,2017-10-21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.262044474260456,10.379964429457925]}",0.09568125,0.1303125,0.072262496,0.0787,0.0827,0.0628,0.0967625,0.1849125,0.21008751,0.2005,0.22535625,0.09551806
153,17,10.38,39.262,2017-10-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.262044474260456,10.379964429457925]}",0.10179028,0.14008126,0.07700625,0.0819,0.0855,0.0676,0.104,0.18960625,0.215725,0.2019,0.23120625,0.10176667
154,17,10.38,39.262,2017-11-10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.262044474260456,10.379964429457925]}",0.09582014,0.04650625,0.02390625,0.0707,0.0598,0.0424,0.0546,0.08641875,0.0987375,0.0914,0.099999994,0.03659028
155,17,10.38,39.262,2017-11-15,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.262044474260456,10.379964429457925]}",0.10080764,0.15243125,0.08360625,0.0839,0.0956,0.0805,0.1277625,0.2070375,0.2344375,0.2336,0.25431252,0.13423473
156,17,10.38,39.262,2017-11-20,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.262044474260456,10.379964429457925]}",0.10249791,0.15053749,0.086925,0.0868,0.0965,0.0904,0.12949374,0.19058125,0.21345624,0.21,0.2304,0.1321375
157,17,10.38,39.262,2017-11-25,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.262044474260456,10.379964429457925]}",0.11339583,0.16885,0.0952375,0.0987,0.1076,0.105,0.149125,0.21014374,0.23925,0.2298,0.26365,0.10649791
158,18,10.584,38.154,2017-10-04,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.153960018653635,10.583970514137235]}",0.0921625,0.12261875,0.06831875,0.0742,0.0811,0.0569,0.099787496,0.20466875,0.24405625,0.24004999999999999,0.26054999,0.084871877
159,18,10.584,38.154,2017-10-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.153960018653635,10.583970514137235]}",0.1068875,0.135134375,0.071978125,0.0877,0.0905,0.0705,0.11195312499999999,0.21380937,0.253059375,0.25145,0.27326563000000004,0.079053125
160,18,10.584,38.154,2017-10-14,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.153960018653635,10.583970514137235]}",0.09909375,0.13548437000000002,0.0784875,0.0816,0.0852,0.0721,0.11538125,0.203434375,0.23829375,0.22725,0.25607188000000003,0.085178125
161,18,10.584,38.154,2017-10-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.153960018653635,10.583970514137235]}",0.10521562500000001,0.14376250499999998,0.0843,0.0879,0.0909,0.0824,0.120996873,0.194062505,0.224350005,0.2061,0.24572812,0.082646875
162,18,10.584,38.154,2017-10-29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.153960018653635,10.583970514137235]}",0.08770625,0.139428125,0.07826875,0.0732,0.0789,0.0805,0.1141,0.18366562,0.21080625,0.18945,0.231109375,0.09250312499999999
163,18,10.584,38.154,2017-11-08,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.153960018653635,10.583970514137235]}",0.0986875,0.14960625,0.08429375,0.0858,0.087,0.0914,0.12568125,0.18934688,0.216490625,0.19215,0.23475001,0.1035187525
164,18,10.584,38.154,2017-11-13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.153960018653635,10.583970514137235]}",0.092925,0.15154375,0.0889062545,0.0845,0.0889,0.1004,0.1254125,0.17689375000000002,0.19629687,0.19175,0.22229375,0.098534375
165,18,10.584,38.154,2017-11-18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.153960018653635,10.583970514137235]}",0.0980890625,0.15652031249999998,0.0918859375,0.0887,0.091475,0.1058,0.13592500000000002,0.18679218749999998,0.20664375000000001,0.18855,0.2310921875,0.1293812475
166,18,10.584,38.154,2017-11-23,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.153960018653635,10.583970514137235]}",0.10510312499999999,0.1870375,0.11977499999999999,0.1006,0.1084,0.12375,0.147918755,0.197696875,0.22365000000000002,0.22135,0.2464125,0.1233875
167,18,10.584,38.154,2017-11-28,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.153960018653635,10.583970514137235]}",0.10477500000000001,0.19300937,0.120646875,0.1027,0.1083,0.1303,0.14987813,0.19563124999999998,0.22049062,0.2069,0.24278125,0.097084375
168,19,10.633,38.156,2017-10-04,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.15601932721253,10.6329907955892]}",0.09068125,0.1175875,0.06625625,0.0728,0.083,0.0586,0.099206254,0.192234375,0.222015625,0.2107,0.2318625,0.096645835
169,19,10.633,38.156,2017-10-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.15601932721253,10.6329907955892]}",0.107454166,0.1243749975,0.066165625,0.0897,0.0924,0.0695,0.11061875,0.206934375,0.23686875000000002,0.2257,0.24990625,0.084900005
170,19,10.633,38.156,2017-10-14,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.15601932721253,10.6329907955892]}",0.097638542,0.118403123,0.06619375,0.0816,0.0876,0.0655,0.10855,0.20140312500000002,0.22896875,0.21225,0.24088125,0.09331249999999999
171,19,10.633,38.156,2017-10-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.15601932721253,10.6329907955892]}",0.10400417,0.13919688000000002,0.06944375,0.08654999999999999,0.10435,0.0717,0.12737187,0.240215625,0.270984375,0.25744999999999996,0.29496563,0.090104167
172,19,10.633,38.156,2017-10-29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.15601932721253,10.6329907955892]}",0.09034583,0.14042187,0.072137505,0.0785,0.1016,0.0686,0.13382499,0.23815936999999998,0.27065313,0.26415,0.29116875,0.110985418
173,19,10.633,38.156,2017-11-03,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.15601932721253,10.6329907955892]}",0.136570835,0.174896875,0.094334375,0.1196,0.1365,0.11005000000000001,0.178634375,0.28439375499999997,0.322646875,0.3098,0.3510625,0.1179083375
174,19,10.633,38.156,2017-11-08,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.15601932721253,10.6329907955892]}",0.10220937499999999,0.15894063,0.084946875,0.0924,0.1138,0.0941,0.16285624999999998,0.25167812,0.277496885,0.2803,0.3116375,0.11954479
175,19,10.633,38.156,2017-11-13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.15601932721253,10.6329907955892]}",0.0966875,0.15467187500000001,0.08593437500000001,0.089,0.11195,0.1067,0.16791876,0.23384999499999998,0.26012499499999997,0.25075000000000003,0.283649995,0.10705729
176,19,10.633,38.156,2017-11-18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.15601932721253,10.6329907955892]}",0.109875,0.17015001,0.0978624975,0.1055,0.1286,0.1277,0.1875,0.240762495,0.267475,0.26780000000000004,0.29023750000000004,0.14912501
177,19,10.633,38.156,2017-11-23,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.15601932721253,10.6329907955892]}",0.12008333,0.20231563,0.1190375,0.1128,0.1412,0.15345,0.216631245,0.26490939,0.2900125,0.2819,0.32148436999999996,0.14059271
178,19,10.633,38.156,2017-11-28,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.15601932721253,10.6329907955892]}",0.1122614575,0.204856245,0.115553125,0.1141,0.1444,0.168,0.21562813,0.25781562999999996,0.28484375,0.2803,0.311740635,0.1052145825
179,20,10.67,38.174,2017-10-04,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.17402032523525,10.670025896408703]}",0.09246875,0.1315,0.07280625,0.0735,0.0792,0.0578,0.100975,0.20486563000000002,0.237825,0.2325,0.25465,0.09309375
180,20,10.67,38.174,2017-10-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.17402032523525,10.670025896408703]}",0.10976875,0.14384062,0.07604375,0.0889,0.0907,0.0724,0.11394062499999999,0.217221885,0.25624375,0.248,0.274087485,0.086293752
181,20,10.67,38.174,2017-10-14,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.17402032523525,10.670025896408703]}",0.099875,0.14,0.07611875,0.0796,0.0843,0.0655,0.113715625,0.21125,0.2498875,0.2401,0.27031563000000003,0.097753125
182,20,10.67,38.174,2017-10-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.17402032523525,10.670025896408703]}",0.09825,0.04156875,0.022378125,0.07425000000000001,0.0656,0.0439,0.06235,0.100146877,0.1114812525,0.1046,0.11331875,0.035203125
183,20,10.67,38.174,2017-10-29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.17402032523525,10.670025896408703]}",0.0928,0.16458750500000002,0.08734375,0.0784,0.0897,0.0789,0.14575,0.23861875500000002,0.26814687000000004,0.2665,0.29387812999999996,0.112184375
